,start,index_value,CMBD50
122,2020-05-02,0.7212062238064135,7212.062238064135
123,2020-05-03,0.6806099041097889,6806.099041097889
124,2020-05-04,0.6994799415217048,6994.799415217048
125,2020-05-05,0.7400522837707472,7400.522837707472
126,2020-05-06,0.6910015222015713,6910.015222015713
127,2020-05-07,0.7408198062660819,7408.198062660819
128,2020-05-08,0.7073643940625292,7073.643940625291
129,2020-05-09,0.7138571813695287,7138.571813695287
130,2020-05-10,0.6411024264573072,6411.024264573072
131,2020-05-11,0.7030928727053465,7030.928727053465
132,2020-05-12,0.7234932847807213,7234.932847807213
133,2020-05-13,0.7262733466339385,7262.733466339385
134,2020-05-14,0.7495551587277163,7495.551587277163
135,2020-05-15,0.6854056343223608,6854.056343223608
136,2020-05-16,0.7074551210564528,7074.551210564528
137,2020-05-17,0.7243666911248174,7243.666911248174
138,2020-05-18,0.7129286498617122,7129.286498617123
139,2020-05-19,0.7126256293837984,7126.256293837983
140,2020-05-20,0.715931461099354,7159.314610993541
141,2020-05-21,0.6791251148675497,6791.251148675497
142,2020-05-22,0.725136983569061,7251.36983569061
143,2020-05-23,0.7104284013469159,7104.284013469159
144,2020-05-24,0.6767851751273178,6767.851751273179
145,2020-05-25,0.7150728529137326,7150.7285291373255
146,2020-05-26,0.9177196090126573,9177.196090126572
147,2020-05-27,0.7199254106378855,7199.254106378855
148,2020-05-28,0.7231143370947847,7231.143370947847
149,2020-05-29,0.6889832844402052,6889.832844402052
150,2020-05-30,0.8052935250857151,8052.935250857151
151,2020-05-31,0.683569274475907,6835.69274475907
152,2020-06-01,0.741077775489382,7410.77775489382
153,2020-06-02,0.691623389208006,6916.23389208006
154,2020-06-03,0.719307349849138,7193.073498491381
155,2020-06-04,0.7160752151193561,7160.752151193561
156,2020-06-05,0.6912287242498246,6912.287242498246
157,2020-06-06,0.7131855324139065,7131.855324139065
158,2020-06-07,0.7076674462293339,7076.674462293338
159,2020-06-08,0.7116970830071031,7116.970830071031
160,2020-06-09,0.7077282026627821,7077.282026627821
161,2020-06-10,0.7192564561729157,7192.564561729157
162,2020-06-11,0.6573878989739277,6573.878989739277
163,2020-06-12,0.7234947455561882,7234.947455561882
164,2020-06-13,0.709117900016385,7091.17900016385
165,2020-06-14,0.6922437199134304,6922.437199134303
166,2020-06-15,0.6989763076014976,6989.763076014977
167,2020-06-16,0.7099357350129347,7099.357350129348
168,2020-06-17,0.7006299845727577,7006.299845727577
169,2020-06-18,0.7070735612687009,7070.735612687009
170,2020-06-19,0.6910129109451161,6910.129109451161
171,2020-06-20,0.7176025994382494,7176.025994382494
172,2020-06-21,0.7060723370287123,7060.723370287123
173,2020-06-22,0.7203711845777001,7203.711845777001
174,2020-06-23,0.7082778961958185,7082.7789619581845
175,2020-06-24,0.6945598641357492,6945.598641357492
176,2020-06-25,0.7020731506960968,7020.731506960968
177,2020-06-26,0.6979807725708835,6979.807725708835
178,2020-06-27,0.6665204828860917,6665.204828860917
179,2020-06-28,0.7176460756008046,7176.460756008046
180,2020-06-29,0.7121340278054843,7121.340278054843
181,2020-06-30,0.71055355093831,7105.535509383099
182,2020-07-01,0.7201395055176367,7201.395055176367
183,2020-07-02,0.7126051109356332,7126.051109356332
184,2020-07-03,0.7246511874573769,7246.511874573769
185,2020-07-04,0.7194062731984379,7194.062731984379
186,2020-07-05,0.7056152002413274,7056.152002413274
187,2020-07-06,0.7407417007987959,7407.417007987959
188,2020-07-07,0.71438507473065,7143.8507473065
189,2020-07-08,0.7523343746277656,7523.3437462776565
190,2020-07-09,0.6982703995626214,6982.703995626214
191,2020-07-10,0.6950801452132236,6950.801452132236
192,2020-07-11,0.7183891597923487,7183.891597923487
193,2020-07-12,0.7124962877694181,7124.962877694181
194,2020-07-13,0.6993462005686629,6993.462005686629
195,2020-07-14,0.7125192543556422,7125.192543556423
196,2020-07-15,0.7027901187363307,7027.901187363307
197,2020-07-16,0.7013727731165095,7013.727731165095
198,2020-07-17,0.7166798411198513,7166.798411198512
199,2020-07-18,0.7071561358725256,7071.561358725256
200,2020-07-19,0.7084613898743335,7084.613898743335
201,2020-07-20,0.6968046738811424,6968.046738811424
202,2020-07-21,0.7183514669362363,7183.514669362363
203,2020-07-22,0.7228396788467056,7228.3967884670565
204,2020-07-23,0.7030972265150084,7030.972265150084
205,2020-07-24,0.7017910816274512,7017.9108162745115
206,2020-07-25,0.7235181364160252,7235.181364160252
207,2020-07-26,0.7027071292802727,7027.071292802727
208,2020-07-27,0.7007617317106613,7007.617317106612
209,2020-07-28,0.7179240514911155,7179.240514911155
210,2020-07-29,0.7144159961301615,7144.159961301615
211,2020-07-30,0.7142593756620208,7142.593756620208
212,2020-07-31,0.7121086756398676,7121.086756398676
213,2020-08-01,0.7464437900931225,7464.437900931224
214,2020-08-02,0.6783924549628805,6783.924549628805
215,2020-08-03,0.7227970585417298,7227.970585417298
216,2020-08-04,0.7138272594162278,7138.272594162278
217,2020-08-05,0.7240861805610749,7240.861805610749
218,2020-08-06,0.7188681338992722,7188.681338992722
219,2020-08-07,0.7016341348491599,7016.341348491599
220,2020-08-08,0.7332595987796542,7332.5959877965415
221,2020-08-09,0.7092164369351944,7092.1643693519445
222,2020-08-10,0.725610079535506,7256.100795355061
223,2020-08-11,0.6665073183096928,6665.073183096928
224,2020-08-12,0.7416926482157764,7416.926482157764
225,2020-08-13,0.7449166311888945,7449.166311888945
226,2020-08-14,0.711899434508637,7118.99434508637
227,2020-08-15,0.7191986638147573,7191.986638147573
228,2020-08-16,0.7931837193210675,7931.837193210675
229,2020-08-17,0.706277785570128,7062.77785570128
230,2020-08-18,0.6751540805781864,6751.540805781864
231,2020-08-19,0.6817496834194081,6817.496834194081
232,2020-08-20,0.7353578702893273,7353.578702893273
233,2020-08-21,0.6658594121472864,6658.594121472864
234,2020-08-22,0.740424297265128,7404.24297265128
235,2020-08-23,0.7104687404251749,7104.687404251749
236,2020-08-24,0.7211186326831982,7211.186326831982
237,2020-08-25,0.672702236331956,6727.02236331956
238,2020-08-26,0.7081551908456717,7081.551908456717
239,2020-08-27,0.6901916686041947,6901.916686041946
240,2020-08-28,0.7246925445011567,7246.925445011567
241,2020-08-29,0.7169649995957812,7169.649995957812
242,2020-08-30,0.7242748031315381,7242.748031315381
243,2020-08-31,0.7015000705347471,7015.00070534747
244,2020-09-01,0.730109881202398,7301.09881202398
245,2020-09-02,0.6841067284024844,6841.067284024844
246,2020-09-03,0.6188790990901114,6188.790990901114
247,2020-09-04,0.7278818710861437,7278.818710861437
248,2020-09-05,0.6429162389225535,6429.162389225535
249,2020-09-06,0.7351109288662948,7351.1092886629485
250,2020-09-07,0.7056893043651695,7056.893043651695
251,2020-09-08,0.6935139667634292,6935.139667634293
252,2020-09-09,0.7296367524395582,7296.367524395581
253,2020-09-10,0.7261117445073231,7261.117445073231
254,2020-09-11,0.7080105938975128,7080.105938975127
255,2020-09-12,0.7184323024297959,7184.32302429796
256,2020-09-13,0.6936979616636166,6936.979616636167
257,2020-09-14,0.712730573394148,7127.30573394148
258,2020-09-15,0.6815494581869176,6815.494581869176
259,2020-09-16,0.7776474299072954,7776.474299072954
260,2020-09-17,0.7523057539578402,7523.057539578402
261,2020-09-18,0.690030529428164,6900.30529428164
262,2020-09-19,0.7142191189949134,7142.191189949134
263,2020-09-20,0.679853181025016,6798.531810250161
264,2020-09-21,0.6715969356527228,6715.969356527228
265,2020-09-22,0.7226067858485569,7226.067858485569
266,2020-09-23,0.6690308233161189,6690.308233161189
267,2020-09-24,0.7455945819558651,7455.945819558651
268,2020-09-25,0.7159385912486392,7159.385912486392
269,2020-09-26,0.7067400799359154,7067.400799359154
270,2020-09-27,0.70328772321761,7032.8772321761
271,2020-09-28,0.7140082771617653,7140.082771617653
272,2020-09-29,0.7232139834046432,7232.139834046431
273,2020-09-30,0.7060456257867216,7060.456257867216
274,2020-10-01,0.686426405773588,6864.264057735881
275,2020-10-02,0.6847664406955734,6847.664406955733
276,2020-10-03,0.7115234800954527,7115.234800954528
277,2020-10-04,0.692566023301662,6925.66023301662
278,2020-10-05,0.7925878349499711,7925.878349499711
279,2020-10-06,0.6571851051552472,6571.851051552472
280,2020-10-07,0.7012145512576955,7012.145512576955
281,2020-10-08,0.7163780817663569,7163.780817663569
282,2020-10-09,0.7273693774426585,7273.693774426585
283,2020-10-10,0.8073906046326766,8073.906046326766
284,2020-10-11,0.7257811357325357,7257.811357325357
285,2020-10-12,0.7279975333680451,7279.975333680451
286,2020-10-13,0.8113528985764489,8113.528985764488
287,2020-10-14,0.6971416997719488,6971.416997719489
288,2020-10-15,0.7237944236108893,7237.944236108893
289,2020-10-16,0.6620324010165372,6620.324010165372
290,2020-10-17,0.7932433057846443,7932.433057846443
291,2020-10-18,0.7075050296271995,7075.050296271996
292,2020-10-19,0.7005588373180923,7005.588373180924
293,2020-10-20,0.6820183714476558,6820.183714476558
294,2020-10-21,0.7238275040477823,7238.275040477823
295,2020-10-22,0.7214730649622396,7214.730649622396
296,2020-10-23,0.7589920995680542,7589.920995680543
297,2020-10-24,0.7185876079217411,7185.876079217412
298,2020-10-25,0.6891125521062805,6891.125521062805
299,2020-10-26,0.7395377893101133,7395.377893101133
300,2020-10-27,0.7102558558965485,7102.558558965485
301,2020-10-28,0.6809140402092311,6809.140402092311
302,2020-10-29,0.691104200779713,6911.04200779713
303,2020-10-30,0.6873513646070021,6873.5136460700205
304,2020-10-31,0.7096777432728457,7096.777432728457
305,2020-11-01,0.7161844518791136,7161.844518791137
306,2020-11-02,0.6811229787573277,6811.2297875732775
307,2020-11-03,0.692863178037443,6928.6317803744305
308,2020-11-04,0.6922543661213927,6922.5436612139265
309,2020-11-05,0.7624729101095364,7624.729101095364
310,2020-11-06,0.7543372257273353,7543.372257273353
311,2020-11-07,0.6760900719037447,6760.900719037447
312,2020-11-08,0.7155536349502063,7155.536349502063
313,2020-11-09,0.7448888749408318,7448.888749408317
314,2020-11-10,0.7220993837828925,7220.993837828925
315,2020-11-11,0.6974367865582346,6974.367865582346
316,2020-11-12,0.7026732501687851,7026.732501687851
317,2020-11-13,0.7274438300739585,7274.438300739585
318,2020-11-14,0.7112568675636949,7112.568675636949
319,2020-11-15,0.6813329485603269,6813.329485603269
320,2020-11-16,0.7699577485088117,7699.577485088117
321,2020-11-17,0.7097764326378614,7097.764326378614
322,2020-11-18,0.6834800366743328,6834.800366743328
323,2020-11-19,0.708470597311391,7084.70597311391
324,2020-11-20,0.7310046682411238,7310.046682411237
325,2020-11-21,0.8277728592272039,8277.728592272038
326,2020-11-22,0.6885769206233187,6885.769206233186
327,2020-11-23,0.7626670936884498,7626.670936884498
328,2020-11-24,0.7497176596468001,7497.176596468002
329,2020-11-25,0.6796469333859404,6796.469333859404
330,2020-11-26,0.6334237778967922,6334.237778967921
331,2020-11-27,0.7103797761841085,7103.797761841085
332,2020-11-28,0.7313903340589766,7313.903340589765
333,2020-11-29,0.7135106837021199,7135.106837021199
334,2020-11-30,0.737531100642614,7375.31100642614
335,2020-12-01,0.6725172765865046,6725.172765865046
336,2020-12-02,0.7280731400631113,7280.731400631113
337,2020-12-03,0.7095783058703821,7095.783058703821
338,2020-12-04,0.6665157443396794,6665.157443396794
339,2020-12-05,0.7349117822750262,7349.117822750261
340,2020-12-06,0.7106870275903079,7106.870275903078
341,2020-12-07,0.7104309855032765,7104.309855032766
342,2020-12-08,0.6680973903978505,6680.973903978505
343,2020-12-09,0.7321537611941537,7321.537611941537
344,2020-12-10,0.6875165443491845,6875.1654434918455
345,2020-12-11,0.6981957000407805,6981.957000407805
346,2020-12-12,0.7244534072112349,7244.534072112348
347,2020-12-13,0.7218041370824201,7218.0413708242
348,2020-12-14,0.7044731353330785,7044.731353330785
349,2020-12-15,0.7077393509706926,7077.393509706926
350,2020-12-16,0.726196631113335,7261.96631113335
351,2020-12-17,0.7098580907099611,7098.580907099611
352,2020-12-18,0.715423776528037,7154.23776528037
353,2020-12-19,0.710550663717324,7105.50663717324
354,2020-12-20,0.6992404169997223,6992.404169997223
355,2020-12-21,0.6709628709613248,6709.628709613248
356,2020-12-22,0.7155316906519288,7155.316906519288
357,2020-12-23,0.6221718143278745,6221.718143278745
358,2020-12-24,0.7551352916069404,7551.352916069403
359,2020-12-25,0.7148529687574974,7148.529687574974
360,2020-12-26,0.7162515918799666,7162.515918799666
361,2020-12-27,0.7081534969607417,7081.534969607417
362,2020-12-28,0.7272025001119911,7272.0250011199105
363,2020-12-29,0.6970535066142283,6970.535066142283
364,2020-12-30,0.7027752159839341,7027.752159839341
365,2020-12-31,0.7091714368591361,7091.714368591361
366,2021-01-01,0.7213726469325386,7213.726469325386
367,2021-01-02,0.7754256364092081,7754.256364092082
368,2021-01-03,0.7616210028144725,7616.210028144726
369,2021-01-04,0.7256387796249572,7256.387796249572
370,2021-01-05,0.7385916208786028,7385.916208786028
371,2021-01-06,0.7616882052208082,7616.882052208081
372,2021-01-07,0.7104087169897866,7104.087169897866
373,2021-01-08,0.699549150558073,6995.49150558073
374,2021-01-09,0.7861456862179756,7861.456862179756
375,2021-01-10,0.6858770040693747,6858.7700406937465
376,2021-01-11,0.6533107777004973,6533.107777004972
377,2021-01-12,0.6883160112721568,6883.160112721568
378,2021-01-13,0.7525667752072963,7525.667752072963
379,2021-01-14,0.728960790407877,7289.60790407877
380,2021-01-15,0.7016088719069381,7016.088719069381
381,2021-01-16,0.7232704541524545,7232.704541524545
382,2021-01-17,0.7212118063287715,7212.118063287715
383,2021-01-18,0.7238271749270616,7238.271749270616
384,2021-01-19,0.7057016090591002,7057.016090591002
385,2021-01-20,0.7170173276047508,7170.173276047508
386,2021-01-21,0.6396064476508421,6396.064476508421
387,2021-01-22,0.7557427060324928,7557.427060324928
388,2021-01-23,0.7315900677120654,7315.900677120653
389,2021-01-24,0.7206025490167537,7206.025490167537
390,2021-01-25,0.6956884021336507,6956.8840213365065
391,2021-01-26,0.7212933490440756,7212.933490440756
392,2021-01-27,0.6820206186831173,6820.206186831172
393,2021-01-28,0.8326486233453361,8326.486233453361
394,2021-01-29,0.7117115427152946,7117.115427152946
395,2021-01-30,0.7154979994340142,7154.979994340141
396,2021-01-31,0.6994199863938335,6994.1998639383355
397,2021-02-01,0.7105996440385354,7105.996440385354
398,2021-02-02,0.725635165418101,7256.35165418101
399,2021-02-03,0.7534212319118555,7534.212319118555
400,2021-02-04,0.7112215449356928,7112.215449356928
401,2021-02-05,0.7775635234471265,7775.635234471265
402,2021-02-06,0.7256106798236462,7256.106798236462
403,2021-02-07,0.7163242050484168,7163.2420504841675
404,2021-02-08,0.7601895284743801,7601.895284743801
405,2021-02-09,0.7617933077519772,7617.933077519771
406,2021-02-10,0.7195607502897813,7195.607502897813
407,2021-02-11,0.7596923881041013,7596.923881041013
408,2021-02-12,0.7460058794085096,7460.0587940850955
409,2021-02-13,0.7467534071263341,7467.534071263341
410,2021-02-14,0.6819459777627208,6819.4597776272085
411,2021-02-15,0.6886700086895304,6886.700086895305
412,2021-02-16,0.7028935437249225,7028.935437249225
413,2021-02-17,0.7319141803574102,7319.141803574102
414,2021-02-18,0.7285220491686639,7285.220491686639
415,2021-02-19,0.7588729709084283,7588.729709084283
416,2021-02-20,0.6658718434519131,6658.718434519131
417,2021-02-21,0.7494253879249684,7494.253879249683
418,2021-02-22,0.6905137927219853,6905.137927219853
419,2021-02-23,0.6189135057267781,6189.13505726778
420,2021-02-24,0.7451484656078027,7451.484656078027
421,2021-02-25,0.6737658585633517,6737.658585633517
422,2021-02-26,0.7022287353628587,7022.287353628587
423,2021-02-27,0.7202562935345083,7202.562935345082
424,2021-02-28,0.6843465446136539,6843.465446136539
425,2021-03-01,0.7677960170302347,7677.960170302347
426,2021-03-02,0.7001595427366295,7001.595427366295
427,2021-03-03,0.7457859604947351,7457.859604947351
428,2021-03-04,0.6932171483654325,6932.171483654324
429,2021-03-05,0.7014281088134622,7014.281088134622
430,2021-03-06,0.707226916993508,7072.269169935081
431,2021-03-07,0.7268554079884681,7268.554079884681
432,2021-03-08,0.7333638768560988,7333.638768560988
433,2021-03-09,0.7468946332380968,7468.946332380968
434,2021-03-10,0.6874155646188362,6874.155646188362
435,2021-03-11,0.7240520986842717,7240.520986842716
436,2021-03-12,0.6988732244325162,6988.732244325162
437,2021-03-13,0.7514717182532356,7514.717182532356
438,2021-03-14,0.7136505745130552,7136.505745130553
439,2021-03-15,0.7037904321850041,7037.904321850041
440,2021-03-16,0.7052813802518051,7052.813802518051
441,2021-03-17,0.7423114738843125,7423.114738843125
442,2021-03-18,0.6944475343142182,6944.475343142182
443,2021-03-19,0.7284065174222886,7284.065174222886
444,2021-03-20,0.7077678816914295,7077.678816914295
445,2021-03-21,0.7218768557793339,7218.768557793339
446,2021-03-22,0.6793758046748956,6793.758046748955
447,2021-03-23,0.7039670009424941,7039.670009424941
448,2021-03-24,0.6845998310579854,6845.998310579854
449,2021-03-25,0.7195753074253287,7195.753074253287
450,2021-03-26,0.7540013130959563,7540.013130959563
451,2021-03-27,0.7263136997470911,7263.136997470911
452,2021-03-28,0.7244537118796395,7244.537118796395
453,2021-03-29,0.7270450460240093,7270.450460240093
454,2021-03-30,0.7151412061134818,7151.412061134817
455,2021-03-31,0.7128551484705665,7128.551484705666
456,2021-04-01,0.7259184606988088,7259.1846069880885
457,2021-04-02,0.7319016102670437,7319.016102670437
458,2021-04-03,0.6664158850521585,6664.158850521585
459,2021-04-04,0.7510049436581037,7510.049436581036
460,2021-04-05,0.740980967142845,7409.80967142845
461,2021-04-06,0.7194245376893493,7194.245376893493
462,2021-04-07,0.6748681322235317,6748.681322235317
463,2021-04-08,0.7532515550674473,7532.515550674473
464,2021-04-09,0.7167234558134503,7167.2345581345035
465,2021-04-10,0.730479299828044,7304.792998280441
466,2021-04-11,0.7147937675705729,7147.937675705729
467,2021-04-12,0.7080623330765152,7080.623330765152
468,2021-04-13,0.7324554078505597,7324.554078505597
469,2021-04-14,0.7183160491992641,7183.16049199264
470,2021-04-15,0.7750611190500454,7750.611190500454
471,2021-04-16,0.7695934934613697,7695.934934613698
472,2021-04-17,0.6999508889790867,6999.508889790867
473,2021-04-18,0.6499866452652121,6499.866452652121
474,2021-04-19,0.6889076571683834,6889.076571683834
475,2021-04-20,0.7294679609100202,7294.679609100202
476,2021-04-21,0.682749341130318,6827.49341130318
477,2021-04-22,0.6592205055565504,6592.205055565504
478,2021-04-23,0.6987140484387437,6987.140484387437
479,2021-04-24,0.6656542319915091,6656.542319915091
480,2021-04-25,0.7032717469917421,7032.717469917421
481,2021-04-26,0.8174869832479515,8174.869832479516
482,2021-04-27,0.7587745916078941,7587.74591607894
483,2021-04-28,0.7080894804778827,7080.894804778827
484,2021-04-29,0.7064349296942796,7064.349296942795
485,2021-04-30,0.7587052691829906,7587.0526918299065
486,2021-05-01,0.72378009668169,7237.8009668169
487,2021-05-02,0.6967766984647863,6967.766984647863
488,2021-05-03,0.7304404682664537,7304.404682664537
489,2021-05-04,0.6744091345468628,6744.091345468628
490,2021-05-05,0.8278614031587717,8278.614031587716
491,2021-05-06,0.7194041681071008,7194.0416810710085
492,2021-05-07,0.6997331659145405,6997.331659145405
493,2021-05-08,0.7144358979632095,7144.358979632095
494,2021-05-09,0.7128387860693297,7128.387860693297
495,2021-05-10,0.6693757934228928,6693.757934228927
496,2021-05-11,0.7542240261202925,7542.240261202925
497,2021-05-12,0.6195335608811232,6195.335608811232
498,2021-05-13,0.7307528269689438,7307.528269689438
499,2021-05-14,0.7412119177831312,7412.119177831312
500,2021-05-15,0.6643578992251926,6643.578992251926
501,2021-05-16,0.7030025746060767,7030.025746060767
502,2021-05-17,0.6786063576052428,6786.063576052428
503,2021-05-18,0.7366102056096673,7366.102056096673
504,2021-05-19,0.5053248632741362,5053.248632741362
505,2021-05-20,0.830869801072707,8308.69801072707
506,2021-05-21,0.6270630675001694,6270.630675001694
507,2021-05-22,0.6704381710312386,6704.381710312386
508,2021-05-23,0.6220907352707777,6220.907352707777
509,2021-05-24,0.8674590487430086,8674.590487430087
510,2021-05-25,0.7045526888979832,7045.526888979832
511,2021-05-26,0.7689373338627516,7689.373338627516
512,2021-05-27,0.6753528816986359,6753.52881698636
513,2021-05-28,0.6524475160913806,6524.475160913807
514,2021-05-29,0.6676704239003055,6676.704239003055
515,2021-05-30,0.7431381529718144,7431.381529718144
516,2021-05-31,0.7580012397384795,7580.012397384796
517,2021-06-01,0.685262749639794,6852.62749639794
518,2021-06-02,0.7378846344941242,7378.846344941242
519,2021-06-03,0.7652522731234555,7652.522731234554
520,2021-06-04,0.6730627674346977,6730.627674346977
521,2021-06-05,0.679659570774461,6796.59570774461
522,2021-06-06,0.7175044394594198,7175.044394594198
523,2021-06-07,0.6529519508539926,6529.519508539926
524,2021-06-08,0.6989695361839395,6989.695361839395
525,2021-06-09,0.7384286705219096,7384.286705219097
526,2021-06-10,0.6593398990228795,6593.398990228795
527,2021-06-11,0.6762198617879344,6762.198617879344
528,2021-06-12,0.7049683789411602,7049.6837894116015
529,2021-06-13,0.7535928850440867,7535.928850440867
530,2021-06-14,0.7293443285760323,7293.443285760322
531,2021-06-15,0.6984449790847215,6984.449790847215
532,2021-06-16,0.6820313124744677,6820.313124744677
533,2021-06-17,0.7150165755233705,7150.165755233705
534,2021-06-18,0.662468608192968,6624.686081929681
535,2021-06-19,0.6931025301740841,6931.02530174084
536,2021-06-20,0.70419085665492,7041.9085665492
